"Age","Attrition","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EducationField","EmployeeCount","EmployeeNumber","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","MonthlyRate","NumCompaniesWorked","Over18","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StandardHours","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager"
49,"No","Travel_Rarely",464,"Research & Development",16,3,"Medical",1,NA,4,"Female",74,3,1,"Laboratory Technician",1,NA,169.414704279774,24941,4,NA,"Yes",16,3,2,80,1,17,6,2,2,NA,2,2
38,"No","Travel_Frequently",148,"Research & Development",2,3,"Medical",NA,1675,4,"Female",42,4,1,"Laboratory Technician",2,"Single",1093.53636647291,23826,1,"Y","No",22,4,2,80,NA,4,3,3,4,3,3,3
47,"No","Travel_Rarely",1225,"Sales",2,4,"Life Sciences",1,1676,2,"Female",47,4,4,NA,2,"Divorced",4490.18858631549,21086,6,"Y","No",14,3,3,80,3,29,2,3,3,2,1,2
54,"No","Travel_Rarely",809,"Research & Development",1,3,"Life Sciences",1,1677,3,"Male",36,3,4,"Manager",3,"Single",31670,22384,4,"Y","No",14,3,1,80,0,23,2,3,8,7,0,0
NA,"No","Travel_Rarely",1206,"Sales",NA,2,"Life Sciences",9,NA,NA,"Male",80,3,3,"Sales Executive",3,"Single",NA,11591,3,"Y","Yes",16,3,4,80,0,21,2,3,2,18,0,2
20,"No","Travel_Rarely",727,"Sales",9,1,"Life Sciences",1,1680,4,"Male",54,3,1,"Sales Representative",1,"Single",5511.89135587203,21082,1,"Y","No",11,3,1,80,0,2,3,3,2,2,0,12
33,"No","Non-Travel",NA,"Sales",16,3,"Life Sciences",16,1681,3,"Female",36,3,2,"Sales Executive",4,"Divorced",2564.74039291992,16130,1,"Y","Yes",25,4,3,80,2,7,5,3,6,5,1,2
36,"No","Travel_Rarely",1351,NA,26,4,"Life Sciences",NA,1682,1,"Male",80,3,2,"Healthcare Representative",3,"Married",13954.2827463003,7419,4,"Y","No",14,3,2,80,2,10,2,NA,3,NA,0,2
44,"No",NA,528,"Human Resources",1,NA,"Life Sciences",1,1683,2,"Female",44,3,1,"Human Resources",4,"Divorced",28631,4167,4,"Y","Yes",18,3,1,80,3,8,2,3,2,2,5,2
23,"Yes","Travel_Rarely",1320,"Research & Development",8,1,"Medical",1,1911,1,"Male",93,2,1,"Laboratory Technician",3,"Single",2582.50609506818,20586,1,"Y","Yes",15,3,1,80,0,5,2,3,5,10,1,2
38,"No","Travel_Rarely",1495,"Research & Development",4,2,NA,1,1687,4,"Female",87,3,1,"Laboratory Technician",3,"Married",NA,26176,7,"Y","No",19,3,NA,80,1,7,5,2,0,0,0,0
53,"No","Travel_Rarely",646,"Research & Development",24,4,"Medical",1,1689,2,"Male",48,NA,3,"Healthcare Representative",4,"Married",NA,3458,3,"Y","No",15,3,3,56,0,11,2,3,44,3,1,2
48,"Yes","Travel_Frequently",708,"Sales",7,1,"Medical",96,1691,4,"Female",95,3,4,"Sales Representative",1,"Married",5426.90627735547,11740,2,"Y","Yes",11,3,3,80,1,19,6,3,45,7,7,7
32,"Yes","Travel_Rarely",1259,NA,2,4,"Life Sciences",1,1692,4,"Male",95,4,1,"Laboratory Technician",2,NA,376.845813089815,24852,1,"Y","No",12,3,1,80,0,26,2,3,5,0,0,10
26,"No","Non-Travel",786,"Research & Development",7,3,"Medical",1,1947,4,"Male",NA,3,1,"Laboratory Technician",4,"Single",4482.90786701503,11925,1,"Y","No",20,4,3,80,0,22,5,3,45,7,5,7
55,"No","Travel_Rarely",1441,"Research & Development",22,3,"Technical Degree",1,689,1,"Male",94,2,1,"Research Scientist",NA,"Divorced",2907.45867697433,23737,5,"Y",NA,12,3,4,80,1,8,NA,2,19,2,1,2
34,"No","Travel_Rarely",1157,"Research & Development",5,2,"Medical",1,1696,2,"Male",57,2,2,"Laboratory Technician",4,"Married",15769.296386344,9840,1,"Y","No",14,3,2,80,1,15,3,NA,15,10,4,13
60,"No","Travel_Rarely",370,"Research & Development",1,4,"Medical",1,1697,3,"Male",92,1,3,"Healthcare Representative",4,"Divorced",10194.3365221657,12155,3,NA,"No",20,4,3,80,1,11,2,4,51,0,0,0
33,"No","Travel_Rarely",267,"Research & Development",21,4,"Medical",1,1698,2,"Male",79,4,1,"Laboratory Technician",2,"Married",95.4895376304368,13637,1,"Y","No",18,3,3,71,3,14,6,NA,108,11,2,13
37,"No","Travel_Frequently",1278,"Sales",1,4,"Medical",32,1700,3,"Male",31,1,2,"Sales Executive",4,"Divorced",9361.36865286786,7677,1,"Y","No",14,3,3,80,2,6,2,NA,6,3,1,3
34,"No","Travel_Rarely",678,"Research & Development",19,1,"Life Sciences",1,1701,2,"Female",35,2,3,"Research Scientist",4,"Married",6973.28043095993,20338,1,"Y","No",12,3,NA,80,0,10,4,3,64,9,8,7
23,"Yes","Travel_Rarely",427,"Sales",7,3,"Life Sciences",1,1702,3,"Male",99,3,1,"Sales Representative",4,"Divorced",3554.20798102563,25103,1,"Y","Yes",21,4,2,80,1,3,2,3,15,2,10,2
44,"No","Travel_Rarely",921,"Research & Development",2,3,"Life Sciences",1,1703,4,"Female",96,4,3,"Healthcare Representative",4,"Married",40073.0881879918,14810,1,"Y","Yes",19,3,2,80,1,9,3,3,8,7,6,2
35,"No","Travel_Frequently",208,NA,2,4,"Medical",1,1704,1,"Male",79,2,1,"Research Scientist",4,"Single",13704.7585112348,13970,0,"Y","Yes",14,NA,NA,80,0,6,2,NA,NA,4,1,4
43,"No","Travel_Rarely",1179,"Sales",2,3,"Medical",1,1706,4,"Male",NA,3,2,NA,4,"Married",8800.94975592678,6069,1,"Y","Yes",17,3,1,80,1,10,3,3,76,9,1,8
24,"No","Travel_Rarely",581,"Research & Development",9,1,"Medical",1,1707,3,"Male",62,4,1,"Research Scientist",3,"Married",28800,17616,NA,NA,"No",16,3,4,80,1,5,1,3,5,3,NA,4
NA,"No","Travel_Rarely",918,NA,6,3,"Marketing",1,1708,4,"Male",35,3,3,"Sales Executive",3,"Single",52.4210286265813,15869,NA,NA,"No",12,3,2,NA,0,10,3,3,50,8,8,7
58,"No","Travel_Rarely",1082,"Research & Development",9,4,"Medical",1,1709,4,"Female",43,3,3,"Laboratory Technician",3,"Married",17565.0257624979,25412,9,"Y","No",17,3,3,80,1,10,NA,3,5,3,1,2
NA,"No","Travel_Rarely",530,"Sales",2,4,"Life Sciences",1,1710,3,"Female",51,3,2,"Sales Representative",4,"Single",18812.4443162257,7439,3,"Y","No",21,3,3,80,0,17,2,2,13,7,6,7
45,"No","Non-Travel",461,"Research & Development",1,1,NA,1,1712,3,"Male",74,2,3,"Healthcare Representative",3,"Married",5165.54720638915,3395,3,NA,"No",12,4,2,80,1,7,3,2,23,NA,14,4
42,NA,"Travel_Rarely",240,"Human Resources",22,NA,NA,1,1714,4,"Male",58,1,1,"Human Resources",3,"Married",20951,11585,1,"Y","No",11,3,3,80,1,1,2,3,1,3,0,0
47,"Yes","Travel_Frequently",1093,"Sales",9,3,"Life Sciences",1,1716,3,"Male",82,NA,4,"Sales Executive",2,"Married",25351.7304753533,24164,7,"Y","No",11,3,3,80,0,25,3,1,23,5,12,10
26,"No","Travel_Rarely",390,"Research & Development",17,4,NA,1,93,4,NA,62,1,1,"Laboratory Technician",3,"Married",2983.06829352281,6217,1,"Y","No",15,3,3,80,3,3,3,4,3,2,0,4
45,"No","Travel_Rarely",1005,"Research & Development",28,2,"Technical Degree",1,1719,4,"Female",48,2,4,"Research Director",2,NA,46385.3057148748,17119,1,"Y","No",NA,NA,3,80,1,23,2,3,21,6,8,6
32,"No","Travel_Frequently",585,"Research & Development",10,3,"Life Sciences",1,1720,1,"Male",56,3,1,"Research Scientist",3,"Married",417.211910301263,17360,6,"Y","No",13,3,1,80,1,10,3,2,5,2,1,3
31,"No","Travel_Rarely",741,"Research & Development",NA,4,"Life Sciences",1,NA,2,"Male",NA,3,1,"Laboratory Technician",3,"Married",11829.4112931778,18103,1,"Y","No",14,3,4,80,1,6,2,4,5,2,0,3
41,"No",NA,552,"Human Resources",3,3,"Human Resources",27,1722,3,"Male",60,1,2,"Human Resources",2,"Married",4799.46451732364,20794,6,"Y","No",19,3,2,80,1,10,4,3,3,2,1,2
40,"No","Travel_Rarely",369,"Research & Development",1,2,"Life Sciences",1,1724,2,"Female",92,3,2,"Manufacturing Director",1,"Married",6404.45565693025,5041,2,"Y","Yes",16,3,2,80,NA,18,3,3,1,0,NA,0
24,"No","Travel_Rarely",506,NA,29,1,"Medical",1,1725,2,"Male",91,3,1,"Laboratory Technician",1,"Divorced",3447.77534894766,3622,1,"Y","No",13,3,2,67,NA,6,2,4,75,1,1,2
NA,"No","Travel_Rarely",717,"Research & Development",13,4,"Life Sciences",1,1727,3,"Male",34,3,2,"Healthcare Representative",2,"Single",6322.01654507166,9697,6,"Y","No",14,3,NA,80,0,19,NA,3,10,7,11,9
35,"No",NA,1370,"Research & Development",1,4,"Life Sciences",1,NA,NA,"Male",49,3,2,"Manufacturing Director",3,"Married",9413.07753159408,5151,NA,"Y","No",16,3,2,80,1,17,3,3,7,7,0,7
30,"No","Travel_Rarely",871,NA,16,1,"Life Sciences",1,1729,2,"Male",33,3,1,"Research Scientist",4,"Married",5319.2816154006,3811,1,"Y","No",12,3,2,80,1,10,2,2,10,0,0,8
47,"No","Non-Travel",543,"Sales",2,4,"Marketing",1,1731,3,"Male",46,3,3,"Sales Executive",2,"Married",5557.79921558936,26976,7,"Y","No",11,3,4,80,1,4,3,1,5,0,10,0
46,"No","Travel_Rarely",1277,"Sales",2,3,NA,1,1732,3,"Male",74,3,NA,"Sales Executive",4,"Divorced",17954.2097721081,5596,4,"Y","Yes",12,3,2,80,1,13,1,2,10,6,0,3
31,"Yes","Travel_Rarely",1456,"Sales",10,5,"Marketing",1,1733,2,"Male",96,2,NA,"Sales Executive",1,"Divorced",3799.45297722766,9010,5,"Y","Yes",13,3,2,80,3,16,3,3,2,2,2,2
32,"Yes","Travel_Rarely",964,"Sales",10,2,"Life Sciences",1,1734,1,"Male",NA,1,2,"Sales Executive",2,"Single",27878.5335769848,12147,6,"Y","No",15,3,2,80,NA,10,2,3,0,0,0,0
23,"No","Travel_Rarely",160,"Research & Development",4,1,"Medical",1,1735,NA,"Female",86,3,1,"Laboratory Technician",2,"Single",329.70079240209,12862,1,NA,"No",13,NA,3,40,NA,3,3,1,103,2,1,2
31,"No","Travel_Frequently",163,"Research & Development",24,1,"Technical Degree",1,1736,4,NA,30,3,4,"Manufacturing Director",4,"Single",6196.39725645534,6670,2,"Y","No",20,4,NA,80,0,9,NA,2,5,4,1,4
39,"No","Non-Travel",792,"Research & Development",1,3,"Life Sciences",15,1737,4,"Male",77,3,NA,"Laboratory Technician",4,"Married",887.829804230455,8989,1,"Y","Yes",15,3,4,80,1,40,2,3,67,8,NA,2
32,"No","Travel_Rarely",590,"Sales",13,3,"Life Sciences",1,1739,4,"Male",80,1,3,"Sales Executive",3,"Married",8429.48663299577,3840,3,"Y","No",13,3,3,80,2,10,2,1,4,3,0,2
40,"No","Travel_Rarely",1015,"Sales",NA,4,"Medical",1,1740,2,NA,88,3,5,"Manager",2,"Single",8860.69026052064,4349,1,"Y","No",14,3,2,80,1,21,3,2,21,8,12,8
26,"No","Travel_Rarely",176,"Human Resources",4,3,"Life Sciences",1,1744,3,"Female",56,1,3,NA,3,"Married",40435.0470518381,6595,4,"Y",NA,21,4,3,54,2,9,2,4,NA,0,0,3
32,"No","Travel_Frequently",1312,"Research & Development",NA,4,NA,68,1745,NA,"Female",78,2,1,"Research Scientist",1,"Single",98.0804055251968,21848,0,"Y","No",16,3,4,NA,0,10,2,3,9,7,0,7
24,"No","Travel_Frequently",897,"Human Resources",10,3,"Medical",1,1746,1,"Male",59,3,1,"Human Resources",4,"Married",3181,2097,4,"Y","No",14,3,4,80,1,3,2,3,2,2,2,1
30,"Yes","Travel_Frequently",600,"Human Resources",8,3,"Human Resources",1,1747,NA,"Female",98,2,NA,"Human Resources",NA,"Divorced",108331,9732,6,"Y","No",18,3,3,80,1,6,0,NA,4,18,12,2
31,"No","Travel_Rarely",1003,NA,5,3,"Technical Degree",1,1749,1,"Male",80,3,NA,"Sales Executive",3,"Married",2614.25942491829,20943,NA,"Y","No",19,3,3,80,1,NA,5,3,75,2,0,2
27,"No","Travel_Rarely",1054,"Research & Development",8,3,"Medical",1,1751,3,NA,67,NA,1,"Research Scientist",4,"Single",NA,6152,1,"Y","No",11,3,3,80,0,6,5,2,6,2,1,4
29,"Yes","Travel_Rarely",428,"Sales",NA,1,"Marketing",NA,1752,2,"Female",52,1,1,"Sales Representative",2,"Single",8131.58565102358,14630,1,"Y","No",13,3,3,80,0,2,3,3,2,2,10,11
24,"No",NA,461,"Research & Development",1,NA,"Life Sciences",1,1753,4,"Male",70,4,2,"Healthcare Representative",3,"Single",11621.981927276,23060,8,"Y","Yes",12,3,4,80,0,9,5,4,3,2,0,2
30,"No","Travel_Rarely",NA,"Sales",11,2,"Marketing",1,1754,3,"Male",96,4,3,"Sales Executive",1,"Divorced",2511.97456187878,NA,2,"Y","No",11,3,1,NA,1,NA,NA,3,7,7,1,12
34,"No","Travel_Rarely",181,"Research & Development",NA,4,"Medical",1,1755,4,"Male",97,4,1,"Research Scientist",4,"Married",1396.39724567526,5586,0,"Y","Yes",14,3,1,80,NA,6,3,3,5,4,1,7
33,"No","Non-Travel",1283,"Sales",2,3,"Marketing",1,1756,4,"Female",62,3,2,"Sales Executive",2,"Single",1410.09746622167,10697,8,"Y","No",15,3,4,80,0,13,2,2,11,7,1,7
49,"No",NA,1313,"Sales",11,4,"Marketing",1,1757,4,"Female",80,4,2,"Sales Executive",1,"Single",1375.21439547513,8191,3,"Y","No",12,3,3,92,0,8,1,4,5,1,0,12
NA,"Yes","Travel_Rarely",211,"Sales",16,3,NA,1,NA,2,"Female",74,3,NA,"Sales Executive",1,"Single",477.547426905806,10092,2,"Y","Yes",20,4,3,80,NA,11,2,2,0,0,0,0
38,"No","Travel_Frequently",594,"Research & Development",2,2,"Medical",1,1760,3,"Female",75,2,1,"Laboratory Technician",2,"Married",7208.22507837318,15963,4,"Y","No",14,3,2,NA,1,9,4,2,6,NA,0,5
31,"Yes","Travel_Rarely",1079,"Sales",16,4,"Marketing",NA,1761,1,"Male",70,3,3,NA,3,"Married",NA,19002,2,"Y","No",13,3,1,80,3,10,2,3,1,0,5,0
29,"No","Travel_Rarely",590,"Research & Development",4,3,"Technical Degree",1,1762,4,"Female",32,2,1,"Research Scientist",1,"Divorced",1256.34829277774,10007,NA,"Y","No",13,3,3,80,1,1,1,3,1,0,0,0
19,"No","Travel_Rarely",305,"Research & Development",16,3,"Life Sciences",1,1763,3,"Male",58,1,2,"Healthcare Representative",3,"Married",2714.98586162412,9128,3,"Y","No",16,3,3,80,1,NA,3,3,7,0,1,7
48,"No","Non-Travel",953,"Research & Development",5,4,"Technical Degree",1,1764,NA,"Male",65,3,1,"Research Scientist",2,"Single",3207.74528583042,19621,2,"Y","No",15,3,2,NA,0,12,3,3,7,7,0,7
38,"No","Travel_Rarely",833,"Research & Development",18,NA,"Medical",25,1766,4,"Male",60,1,2,"Healthcare Representative",4,"Married",3447.73958257521,24539,3,"Y","Yes",16,3,3,80,1,15,2,1,1,0,1,16
43,"Yes","Travel_Frequently",807,"Research & Development",17,3,"Technical Degree",1,1767,3,"Male",38,2,1,"Research Scientist",NA,NA,7285.51687805664,15587,9,"Y","Yes",NA,3,1,80,2,6,4,3,1,0,0,NA
42,"No","Travel_Rarely",855,"Research & Development",12,3,"Medical",1,1768,2,"Male",57,3,1,"Laboratory Technician",2,"Divorced",983.04336313959,8952,8,"Y","No",22,4,3,80,NA,7,6,2,5,3,NA,0
55,"No","Travel_Rarely",1299,"Research & Development",2,3,"Medical",1,1770,3,"Male",60,NA,5,"Research Director",1,"Married",61101.456316914,19805,8,"Y","No",12,3,2,80,NA,34,2,3,1,0,0,NA
33,"No","Non-Travel",775,"Research & Development",4,3,"Technical Degree",1,1563,4,"Male",90,3,2,"Research Scientist",NA,"Divorced",4999.13775929231,6194,5,"Y","No",15,3,2,80,2,11,2,2,9,8,1,7
41,"No","Travel_Rarely",NA,"Research & Development",6,4,NA,1,1772,4,"Male",94,3,1,"Laboratory Technician",1,NA,10774.2177529407,20520,1,NA,"No",20,4,2,80,2,5,2,4,5,3,0,4
34,"No","Non-Travel",1375,"Sales",10,3,"Life Sciences",1,1774,4,"Male",87,3,2,"Sales Executive",3,"Divorced",91.3579447440452,12612,1,"Y","Yes",14,NA,3,NA,1,15,3,2,15,14,0,7
24,NA,"Non-Travel",892,"Research & Development",1,4,"Medical",1,1775,1,"Female",60,2,4,"Manufacturing Director",3,"Married",55477,3045,4,"Y","Yes",20,3,4,80,3,27,NA,NA,92,2,14,2
43,"No","Travel_Rarely",155,"Human Resources",4,3,"Life Sciences",1,593,2,"Male",77,3,1,"Human Resources",1,"Single",3689.07821874273,5033,0,"Y","No",13,3,2,80,0,10,5,3,107,7,1,8
34,"No","Travel_Rarely",511,"Sales",3,5,"Life Sciences",1,1779,4,"Female",32,1,2,"Sales Executive",4,"Single",22018.5046654313,25353,5,"Y","No",12,3,2,80,0,NA,3,3,2,15,2,2
21,"Yes","Travel_Rarely",432,"Sales",6,1,"Marketing",NA,637,2,"Male",31,3,1,"Sales Representative",2,"Single",5273.40492680274,4567,1,"Y","No",13,3,NA,80,0,1,3,3,5,0,10,0
38,"No","Travel_Rarely",1153,"Research & Development",6,2,"Other",1,NA,4,"Female",NA,2,1,"Laboratory Technician",3,"Married",5404.29486849198,16376,1,"Y","No",11,3,2,80,1,5,3,3,NA,4,0,4
22,"Yes","Travel_Rarely",1294,"Research & Development",8,5,"Medical",NA,1783,NA,"Female",79,NA,1,"Laboratory Technician",4,"Married",115.507870881424,15999,1,"Y","Yes",17,3,3,80,0,1,6,3,1,0,0,0
31,"No","Travel_Rarely",196,"Sales",29,1,"Marketing",1,1360,1,"Female",91,2,NA,"Sales Executive",4,"Married",3585.99108690566,13402,1,"Y","No",14,3,1,80,2,13,NA,3,12,7,5,13
51,"No","Travel_Rarely",597,"Research & Development",3,3,"Technical Degree",1,1786,NA,"Female",53,3,3,"Manager",3,"Married",8350.09846438695,22984,2,"Y","No",11,3,4,80,0,15,2,3,2,2,NA,2
37,"No","Travel_Rarely",589,"Sales",6,2,"Marketing",15,1787,2,"Male",46,2,2,"Sales Executive",2,"Married",4907.87339903872,18632,1,"Y","No",14,3,1,80,2,5,2,3,NA,2,0,3
46,"No","Travel_Rarely",734,"Research & Development",2,4,"Medical",1,1789,3,"Male",46,3,5,"Research Director",4,"Divorced",8644.65943209349,14218,7,"Y","Yes",17,3,3,80,1,23,3,3,2,1,2,2
36,"No","Travel_Rarely",1383,"Research & Development",10,3,"Life Sciences",1,1790,4,"Male",90,3,2,"Healthcare Representative",1,"Married",3879.5252311433,25949,7,"Y","Yes",13,3,4,80,1,15,1,3,12,8,5,7
44,"Yes","Travel_Frequently",429,"Research & Development",1,2,NA,1,1792,3,"Male",99,3,1,"Research Scientist",2,"Divorced",3407.08958141144,11092,1,"Y","Yes",12,3,3,80,3,6,2,1,5,3,2,3
37,"No","Travel_Rarely",1239,"Human Resources",8,2,"Other",1,1794,3,"Male",89,3,2,"Human Resources",2,"Divorced",102199,12832,2,"Y","No",13,3,3,80,0,19,4,2,NA,0,4,7
35,"Yes","Travel_Rarely",303,NA,27,3,"Life Sciences",1,1797,3,"Male",84,3,2,"Sales Executive",4,"Single",9411.27527067286,13492,1,"Y","Yes",18,3,4,80,0,NA,2,3,10,7,7,7
33,"No","Travel_Rarely",867,"Research & Development",8,4,"Life Sciences",1,1929,4,"Male",90,4,1,"Research Scientist",1,"Married",NA,18290,6,"Y","No",19,3,NA,80,1,14,1,3,10,7,7,6
28,"No","Travel_Rarely",1181,"Research & Development",1,3,"Life Sciences",1,1330,3,"Male",82,3,5,"Research Scientist",4,"Married",13135.2366978703,5531,1,"Y","No",11,3,1,80,1,5,6,4,5,3,6,3
NA,"No","Travel_Rarely",1253,"Research & Development",10,NA,"Medical",1,1800,3,"Male",65,3,3,"Research Director",3,"Single",3365.04309478372,7914,7,"Y","No",21,4,3,80,0,9,3,3,4,3,2,8
46,"No","Non-Travel",849,"Sales",NA,2,"Life Sciences",1,1801,2,"Male",98,2,2,"Sales Executive",2,"Single",412.580342694876,25166,NA,"Y","No",15,3,3,80,0,6,3,3,2,2,2,2
40,"No","Travel_Rarely",616,"Research & Development",2,2,"Life Sciences",1,1802,3,"Female",99,3,5,"Laboratory Technician",1,"Married",6932.18366051131,25605,4,"Y","No",17,3,4,80,1,7,NA,2,20,3,0,2
42,"No","Travel_Rarely",1128,"Research & Development",13,3,"Medical",1,1803,2,"Male",NA,4,3,"Healthcare Representative",1,"Married",4798.58455629786,5696,5,"Y","No",18,3,3,80,NA,10,2,2,0,0,0,0
35,"No","Non-Travel",1180,"Research & Development",2,2,"Medical",12,1804,2,"Male",90,3,2,"Manufacturing Director",4,"Divorced",4840.57054179292,24442,2,"Y","No",14,3,3,80,1,15,6,3,7,7,1,7
38,NA,"Non-Travel",1336,"Human Resources",2,NA,"Human Resources",1,1805,1,"Male",100,3,1,NA,2,"Divorced",992.543335233774,7129,5,"Y","No",13,3,4,80,3,13,3,3,11,2,3,8
34,"Yes","Travel_Frequently",NA,"Research & Development",9,4,"Life Sciences",1,1807,4,"Male",93,4,2,"Laboratory Technician",1,"Married",5669.17908031529,16135,4,"Y","No",17,3,3,80,1,11,3,2,7,NA,0,NA
37,"Yes","Travel_Rarely",370,"Research & Development",10,4,"Medical",NA,1809,4,"Male",58,3,NA,"Manufacturing Director",1,"Single",104677,4992,1,"Y","No",15,3,2,80,0,10,NA,1,51,3,0,8
NA,"No","Travel_Frequently",766,"Sales",20,3,"Life Sciences",1,1812,3,"Male",83,3,2,"Sales Executive",NA,"Divorced",2623.57917944277,19188,2,NA,"No",18,3,4,80,1,7,6,3,10,1,2,2
43,"No","Non-Travel",343,"Research & Development",9,3,"Life Sciences",1,1813,1,"Male",35,3,1,"Research Scientist",3,"Single",NA,24978,4,"Y","No",13,3,3,80,0,7,2,2,3,16,1,2
41,"No","Travel_Rarely",447,NA,5,2,"Life Sciences",1,1814,2,"Male",85,NA,2,"Healthcare Representative",2,"Single",4990.09445792845,15530,3,"Y","No",12,3,1,40,0,NA,3,1,3,2,1,2
41,"No","Travel_Rarely",796,"Sales",4,1,"Marketing",1,1815,3,"Female",81,3,3,"Sales Executive",2,"Divorced",44060.5073128794,26458,0,"Y","Yes",13,3,4,80,1,NA,3,NA,22,14,13,5
30,"No","Travel_Rarely",1092,"Research & Development",10,3,"Medical",1,1816,1,"Female",64,3,3,"Manufacturing Director",3,"Single",56909.9051956225,2739,6,"Y","No",22,3,4,80,3,32,3,3,7,7,NA,2
26,"Yes","Travel_Rarely",920,"Human Resources",20,2,NA,1,1818,NA,"Female",69,3,1,"Human Resources",4,"Married",5902.58312201274,6889,2,"Y","Yes",11,3,3,80,0,6,3,3,5,NA,NA,1
46,"Yes","Travel_Rarely",261,"Research & Development",21,2,"Medical",1,1821,4,"Female",66,3,2,"Healthcare Representative",2,"Married",62224.8563005764,10842,4,"Y","No",NA,4,4,80,1,13,2,4,9,7,3,7
40,"No",NA,1194,"Research & Development",1,3,"Life Sciences",1,1822,3,"Female",52,3,2,"Healthcare Representative",4,"Divorced",3017.44757218586,9060,4,"Y","No",17,3,4,80,1,12,3,NA,15,2,0,3
34,"No","Travel_Rarely",810,"Sales",8,2,"Technical Degree",1,1823,2,"Male",92,4,2,"Sales Executive",3,"Married",18877.7557720224,22128,1,"Y","No",21,4,3,80,2,10,5,3,10,8,4,8
58,"No","Non-Travel",350,"Sales",2,3,"Medical",1,NA,2,"Male",52,3,4,"Manager",2,"Divorced",107236,22577,4,"Y","No",22,4,4,80,1,37,0,2,16,9,14,NA
35,"No","Travel_Rarely",185,NA,23,4,"Medical",1,NA,2,"Male",91,1,1,"Laboratory Technician",3,"Married",5562.66271522828,NA,NA,"Y","No",16,3,2,80,1,6,2,4,5,4,0,3
47,"No","Travel_Rarely",1001,"Research & Development",4,3,"Life Sciences",1,1827,3,"Female",92,2,3,"Manufacturing Director",2,"Divorced",3485.61852744472,19271,0,"Y","Yes",12,3,3,80,1,28,4,3,22,11,14,10
40,"No","Travel_Rarely",750,"Research & Development",12,3,"Life Sciences",1,1829,2,"Female",NA,3,2,"Healthcare Representative",1,"Divorced",11149.4442802737,10748,2,"Y","No",12,3,2,80,1,15,3,3,7,4,7,7
54,"No","Travel_Rarely",431,"Research & Development",19,NA,"Medical",1,1830,4,"Female",68,3,2,"Research Scientist",4,"Married",101245,15696,4,"Y","No",15,3,2,80,1,28,2,2,7,1,1,7
31,"No","Travel_Frequently",NA,"Sales",7,4,"Marketing",1,1833,1,"Female",34,3,3,"Sales Executive",1,"Married",4560.34913174545,8277,NA,"Y","No",14,3,4,80,2,9,3,3,3,2,2,2
58,"No","Travel_Rarely",1217,"Research & Development",1,3,"Medical",71,1834,3,NA,67,3,5,"Research Scientist",1,"Married",9295.51303463325,12719,1,"Y","No",25,4,3,4,0,3,3,3,3,2,1,2
38,NA,"Travel_Rarely",723,"Sales",2,4,"Marketing",1,1835,2,"Female",77,1,2,"Sales Representative",4,"Married",11147.7745863579,4244,9,"Y","Yes",20,4,1,80,2,20,4,2,95,2,NA,3
26,"No","Travel_Rarely",572,"Sales",3,3,"Medical",1,1836,1,"Male",46,3,2,"Sales Executive",4,"Single",NA,9125,1,"Y","No",13,3,1,80,NA,5,4,3,NA,3,1,2
58,"No","Travel_Frequently",1216,"Research & Development",15,NA,"Life Sciences",24,1837,1,"Male",87,3,5,"Research Director",3,"Married",26454.9450564392,15092,2,"Y","Yes",14,3,2,80,0,23,6,3,2,2,2,2
28,"No","Non-Travel",1431,"Research & Development",14,3,"Medical",1,NA,3,"Female",33,3,1,"Research Scientist",3,"Single",466.172117972735,8018,1,"Y","No",16,3,3,80,0,0,4,1,0,0,0,0
31,"Yes","Travel_Rarely",359,"Human Resources",18,5,"Human Resources",1,1842,4,"Male",89,4,1,"Human Resources",1,"Married",4885.86265488968,21495,0,"Y",NA,17,3,3,80,0,2,4,3,1,0,0,0
29,"Yes","Travel_Rarely",350,"Human Resources",13,1,"Human Resources",1,1844,1,"Male",56,2,1,"Human Resources",1,"Divorced",NA,3157,4,"Y","Yes",15,3,4,80,1,4,3,3,47,2,2,0
45,"No","Non-Travel",589,"Sales",2,4,"Life Sciences",1,1845,3,"Female",67,1,2,"Sales Executive",3,"Married",13846.6456001958,19665,4,"Y","No",13,4,2,80,2,10,3,4,8,7,5,17
36,"No","Travel_Rarely",430,"Research & Development",2,4,"Other",1,1847,4,"Female",45,3,2,"Research Scientist",2,"Married",7584.38310060748,19573,4,"Y",NA,22,3,4,NA,1,15,2,3,1,7,0,0
43,"No","Travel_Frequently",1422,"Sales",2,4,"Life Sciences",NA,1849,1,"Male",92,3,2,"Sales Executive",4,"Married",24518.0041270093,19246,1,"Y","No",20,4,3,80,NA,7,5,4,7,7,7,7
